region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Israel,Historical,EV charging points,EV,Publicly available slow,2017,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available fast,2018,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available slow,2018,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available fast,2019,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available slow,2019,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available fast,2020,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available fast,2021,0.1000000014901161,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available fast,2022,270.0,0,0,0,0,1,0
Israel,Historical,EV charging points,EV,Publicly available slow,2022,2500.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2012,1.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2012,1400.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2013,6.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2013,1400.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2014,10.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2014,1400.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2015,70.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2015,1700.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2016,170.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2016,2300.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2017,390.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2017,2400.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2018,570.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2018,2900.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2019,860.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2019,8300.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2020,1200.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2020,12000.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2021,2200.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2021,20000.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available fast,2022,6500.0,0,0,0,0,1,0
Italy,Historical,EV charging points,EV,Publicly available slow,2022,31000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2010,310.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2011,800.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2012,1400.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2013,1800.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2014,2900.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2014,8600.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2015,6000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2015,16000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2016,7100.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2016,17000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2017,7300.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2017,22000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2018,7700.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2018,22000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2019,7900.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2019,23000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2020,7900.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2020,22000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2021,8000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2021,21000.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available fast,2022,8400.0,0,0,0,0,1,0
Japan,Historical,EV charging points,EV,Publicly available slow,2022,21000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2016,920.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2016,1100.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2017,3300.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2017,10000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2018,5200.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2018,22000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2019,7400.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2019,37000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2020,9800.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2020,37000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2021,15000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2021,92000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available fast,2022,21000.0,0,0,0,0,1,0
Korea,Historical,EV charging points,EV,Publicly available slow,2022,180000.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2015,83.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2016,6.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2016,240.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2017,50.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2017,700.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2018,76.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2018,1100.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2019,76.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2019,1100.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2020,76.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2020,1100.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2021,76.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2021,1100.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available fast,2022,76.0,0,0,0,0,1,0
Mexico,Historical,EV charging points,EV,Publicly available slow,2022,2000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2010,400.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2011,400.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2012,21.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2012,2800.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2013,21.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2013,5800.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2014,120.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2014,12000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2015,220.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2015,18000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2016,400.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2016,32000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2017,410.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2017,33000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2018,820.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2018,36000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2019,1300.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2019,46000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2020,2100.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2020,63000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2021,2600.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2021,81000.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available fast,2022,4300.0,0,0,0,0,1,0
Netherlands,Historical,EV charging points,EV,Publicly available slow,2022,120000.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2017,100.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2018,200.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available slow,2018,89.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2019,260.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available slow,2019,130.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2020,310.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available slow,2020,150.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2021,430.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available slow,2021,170.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available fast,2022,480.0,0,0,0,0,1,0
New Zealand,Historical,EV charging points,EV,Publicly available slow,2022,200.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2010,2800.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2011,18.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2011,3100.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2012,58.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2012,3700.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2013,96.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2013,4500.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2014,110.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2014,5200.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2015,330.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2015,5200.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2016,500.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2016,7000.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2017,920.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2017,8300.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2018,1200.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2018,9300.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2019,4000.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2019,10000.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2020,5300.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2020,12000.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2021,6700.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2021,13000.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available fast,2022,9100.0,0,0,0,0,1,0
Norway,Historical,EV charging points,EV,Publicly available slow,2022,15000.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2014,4.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2014,120.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2015,8.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2015,290.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2016,32.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2016,290.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2017,110.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2017,410.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2018,280.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2018,490.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2019,310.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2019,530.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2020,680.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2020,1000.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2021,1400.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2021,2300.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available fast,2022,1100.0,0,0,0,0,1,0
Poland,Historical,EV charging points,EV,Publicly available slow,2022,4000.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2011,6.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2011,1100.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2012,7.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2012,1100.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2013,17.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2013,1200.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2014,17.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2014,1200.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2015,22.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2015,1200.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2016,41.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2016,1300.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2017,150.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2017,1500.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2018,180.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2018,1600.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2019,360.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2019,1600.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2020,650.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2020,2200.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2021,1400.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2021,2800.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available fast,2022,1600.0,0,0,0,0,1,0
Portugal,Historical,EV charging points,EV,Publicly available slow,2022,4000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2020,22000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2020,76000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2021,28000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2021,130000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2022,36000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2022,230000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2025,110000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2025,390000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2030,310000.0,0,0,0,0,1,0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2030,830000.0,0,0,0,0,1,0
